"DATE","TITLE","ACTIVITY"
"32312","17","Sep 24, 2015","","Parti libéral du Canada","51.68","0","0","0","0","0","0","0"
"32312","18","Oct 13, 2015","","Parti libéral du Canada","88.46","0","0","0","0","0","0","0"
"32312","19","Oct 26, 2015","","Parti libéral du Canada","31.68","0","0","0","0","0","0","0"
"32312","20","Nov 06, 2015","","Parti libéral du Canada","77.96","0","0","0","0","0","0","0"
"32312","21","Nov 13, 2015","","Parti libéral du Canada","5","0","0","0","0","0","0","0"
"32312","22","Dec 01, 2015","","Parti libéral du Canada","51.68","0","0","0","0","0","0","0"
"32312","23","Dec 04, 2015","","Parti libéral du Canada","46.28","0","0","0","0","0","0","0"
"32312","1","Feb 02, 2015","","Parti libéral du Canada","247.44","0","0","0","0","0","0","0"
"32312","2","Feb 24, 2015","","Parti libéral du Canada","152.38","0","0","0","0","0","0","0"
"32314","1","Nov 16, 2015","24067","Rioux, Jean","0","0","0","0","5000","0","0","0"
